,TIC,Sector,Camera,ccd,colpix,rowpix
3358,48421442,14,2,3,1678.7080082529112,1844.4679524273547
3359,48421442,15,2,2,1839.9143622295503,1839.8740450338157
3360,48421442,26,2,1,612.2990887020812,2014.8049411246068
3361,48421553,14,2,3,1691.7316228350664,1863.1629289953974
3362,48421553,15,2,2,1819.0250399053004,1828.3958147126723
3363,48421553,26,2,1,612.6813624220437,1991.7015207805198
3364,48421648,14,2,3,1696.3060712279441,1880.326732663696
3365,48421648,15,2,2,1806.9356078161934,1814.5782357110313
3366,48421648,26,2,1,619.266004127688,1974.8715973371711
3367,48421705,14,2,3,1699.5451698181373,1893.036368586381
3368,48421705,15,2,2,1798.1300557126485,1804.2833123651062
3369,48421705,26,2,1,624.2648246940097,1962.4974472431963
3370,48421843,14,2,3,1711.0742389009733,1913.9550244490729
3371,48421843,15,2,2,1777.7148697395576,1790.1055753210983
3372,48421843,26,2,1,627.2535470064745,1938.4399540353634
3373,120103039,14,2,3,940.0149377072615,310.057460438131
3374,120103039,26,2,4,1849.6920868629643,502.83804270478703
3375,120103132,14,2,3,945.6515304414575,321.46095126503036
3376,120103132,26,2,4,1847.288415399734,515.3436329535006
3377,120103403,14,2,3,950.7364392509736,357.69763847195134
3378,120103403,26,2,4,1828.8534274073818,548.1636311279731
3379,120103761,14,2,3,982.3888044382392,402.79008723966
3380,120103761,26,2,4,1827.2891124530568,602.7019987653914
3381,120104053,14,2,3,1001.7877987727227,438.7106406094397
3382,120104053,26,2,4,1821.1659295689383,643.029306417741
3383,120104166,14,2,3,1002.3741691197848,456.9427872281703
3384,120104166,26,2,4,1810.2603423153828,658.466759041582
3385,120104279,14,2,3,1005.7224749362466,473.28016773758713
3386,120104279,26,2,4,1802.8738192953535,673.832212235252
3387,120104396,14,2,3,1024.1751338084814,490.76270193317885
3388,120104396,26,2,4,1807.503493749619,698.3805859983659
3389,120104493,14,2,3,1022.216761159306,507.91961671912617
3390,120104493,26,2,4,1795.1415866580833,711.5311278710805
3391,120104680,14,2,3,1045.3735858584928,529.7968034025258
3392,120104680,26,2,4,1801.0031005292708,742.3143441840966
3393,120104912,14,2,3,1057.7231033540988,558.7708468904281
3394,120104912,26,2,4,1793.3386687433103,773.0850887826911
3395,120105035,14,2,3,1065.5413086653843,578.7340479073098
3396,120105035,26,2,4,1787.4830361466527,793.9106556076952
3397,120105230,14,2,3,1074.6963792775316,608.3987166583673
3398,120105230,26,2,4,1776.7179047387883,823.506362712388
3399,120105673,14,2,3,1107.197446004603,663.8030059102227
3400,120105673,26,2,4,1769.6248527261805,887.2787668714288
3401,120105775,14,2,3,1106.3302663846507,681.1230861067733
3402,120105775,26,2,4,1758.1245216013292,901.1340365274981
3403,120105855,14,2,3,1117.44352531065,691.3781028662186
3404,120105855,26,2,4,1761.1131767302893,915.7614704197406
3405,164647426,14,2,3,1139.1895751874067,746.4115154034168
3406,164647426,26,2,4,1745.2512070327869,973.3341543712912
3407,164647709,14,2,3,1152.7393798470387,766.6857513011441
3408,164647709,26,2,4,1744.0841985256814,997.6248634612334
3409,164649807,14,2,3,1225.89895784656,916.7171062114606
3410,164649807,26,2,4,1712.7724907437237,1162.4870820361741
3411,164651785,14,2,3,1299.5722022397265,1072.0779907226522
3412,164651785,26,2,4,1678.8831905919917,1332.3064076228525
3413,164652107,14,2,3,1317.498934492065,1097.8907795831112
3414,164652107,26,2,4,1678.0730193049053,1363.774439791121
3415,164652144,14,2,3,1315.153209117678,1102.3726795153614
3416,164652144,26,2,4,1673.332059298138,1366.1412818220278
3417,164652383,14,2,3,1321.1590251704465,1121.6585999712524
3418,164652383,26,2,4,1666.5058092016695,1385.4638607669465
3419,164652471,14,2,3,1325.4483251088973,1126.1776743138623
3420,164652471,26,2,4,1667.3356167640063,1391.6296650768747
3421,164652676,14,2,3,1338.8837475515663,1140.720769888677
3422,164652676,26,2,4,1669.699053770819,1411.2698311114334
3423,164652798,14,2,3,1339.40544197809,1152.3272504901931
3424,164652798,26,2,4,1662.98781346798,1421.1415622423099
3425,164652932,14,2,3,1343.3801998024712,1164.5238107852088
3426,164652932,26,2,4,1658.8259689887168,1433.4655056919278
3427,164652984,14,2,3,1348.0280428614055,1166.9491454746073
3428,164652984,26,2,4,1661.2499184168435,1438.1145545813897
3429,164653257,14,2,3,1357.882203211294,1182.9735962471361
3430,164653257,26,2,4,1659.6893207662004,1456.9512626529076
3431,164653614,14,2,3,1371.3853423058388,1211.9300845920766
3432,164653614,26,2,4,1653.2484991420602,1488.5435351495385
3433,164653878,14,2,3,1381.742511666318,1231.881765766361
3434,164653878,26,2,4,1649.7040773989193,1510.9193483474035
3435,164653894,14,2,3,1381.2641285190298,1234.5619538210037
3436,164653894,26,2,4,1647.6518453656086,1512.8554353274621
3437,164654042,14,2,3,1383.370428926727,1247.3798167567093
3438,164654042,26,2,4,1641.543754814433,1524.6287822088684
3439,164654082,14,2,3,1387.3266063254505,1248.8870119688245
3440,164654082,26,2,4,1643.9518127627605,1528.137158305587
3441,164654159,14,2,3,1390.243330949765,1255.3204536032438
3442,164654159,26,2,4,1642.4544420226919,1535.1119668909096
3443,164654188,14,2,3,1394.2916151859374,1256.7166937485986
3444,164654188,26,2,4,1645.009145385723,1538.5832022225966
3445,164655154,14,2,3,1429.2152563343993,1334.3070991668303
3446,164655154,26,2,4,1626.7731290876636,1622.599595051241
3447,164655255,14,2,3,1433.3152451827614,1341.3725311358169
3448,164655255,26,2,4,1625.8914201341145,1630.783020325605
3449,164656649,14,2,3,1494.2716675628023,1468.8886396659088
3450,164656649,26,2,4,1599.0748541607431,1771.0699784190247
3451,164657115,14,2,3,1512.201225837658,1508.3186780303831
3452,164657115,26,2,4,1590.0423818922334,1813.953668061451
3453,164657142,14,2,3,1511.9607041345694,1512.564561804924
3454,164657142,26,2,4,1587.2395934356805,1817.308904922382
3455,164657815,14,2,3,1542.4269805506976,1571.361552197238
3456,164657815,26,2,4,1576.9495051130007,1883.4629348786575
3457,164658567,14,2,3,1573.378565220057,1637.9300488996403
3458,164658567,15,2,2,2034.7396685931403,1984.307098553424
3459,164658567,26,2,4,1562.3556159723769,1956.3471482111158
3460,164668993,14,2,3,1498.7724265503175,1468.1783782371542
3461,164668993,26,2,4,1603.3068529820061,1773.0981516530499
3462,164669575,14,2,3,1451.1336577680559,1367.5996222695023
3463,164669575,26,2,4,1624.8160078993885,1662.6686225769208
3464,164670014,14,2,3,1422.5097679855828,1307.2256820258626
3465,164670014,26,2,4,1637.7556818983574,1596.42185629215
3466,164671414,14,2,3,1321.2930929232407,1096.1257574076155
3467,164671414,26,2,4,1682.360926672618,1364.4716956071152
3468,164671530,14,2,3,1311.3973458536834,1076.3679221345174
3469,164671530,26,2,4,1686.2053456805922,1342.5493881606985
3470,164671640,14,2,3,1302.3593315411179,1061.7678158301374
3471,164671640,26,2,4,1687.5941012788692,1325.3756379627966
3472,164672702,14,2,3,1227.5246588895009,907.2356270953785
3473,164672702,26,2,4,1720.0101832063385,1155.5652634086305
3474,164673886,14,2,3,1145.776740477036,738.193390395714
3475,164673886,26,2,4,1755.9049555152205,970.1907956244395
3476,48420344,14,2,3,1591.6027490489455,1650.2964141873883
3477,48420344,15,2,2,2011.4904053806902,1980.919970381536
3478,48420344,26,2,4,1570.1775176957196,1977.214012944826
3479,48420932,14,2,3,1647.3602162802943,1750.11312044968
3480,48420932,15,2,2,1912.5367619326037,1913.1979956877683
3481,48421112,14,2,3,1662.3772882140402,1783.2195017239408
3482,48421112,15,2,2,1883.1633501505676,1889.2386004859684
3483,48421133,14,2,3,1659.7006720750903,1788.3982074464964
3484,48421133,15,2,2,1883.4029491578688,1883.259692960607
3485,48421141,14,2,3,1667.3875091289747,1786.737120518557
3486,48421141,15,2,2,1876.7632910216498,1888.2108950924364
3487,48421223,14,2,3,1671.616081352436,1801.5372117871311
3488,48421223,15,2,2,1866.035899073964,1876.4041474000483
3489,48421497,14,2,3,1686.668208899164,1852.0448033810364
3490,48421497,15,2,2,1828.8738086266803,1836.4144048672024
3491,48421497,26,2,1,610.1888467121826,2003.8504747582376
3492,48421678,14,2,3,1710.4247361175862,1880.3702460526983
3493,48421678,15,2,2,1793.3959825612444,1820.8214719536752
3494,48421678,26,2,1,607.3599469663518,1966.4376508728024
3495,48421781,14,2,3,1715.7857362194397,1898.7362966399985
3496,48421781,15,2,2,1780.0292227223622,1806.251526154383
3497,48421781,26,2,1,614.010482343394,1948.144313319694
3498,48421814,14,2,3,1722.5637419998877,1902.8279845047914
3499,48421814,15,2,2,1771.7121716805782,1805.491490230486
3500,48421814,26,2,1,610.7703963192902,1940.7419349672698
3501,120103692,14,2,3,980.6135988394791,391.9710045301698
3502,120103692,26,2,4,1832.5671966717512,592.7634213068882
3503,120104158,14,2,3,1010.3022922636392,451.5144784773434
3504,120104158,26,2,4,1820.337287041654,658.2794221924687
3505,120104173,14,2,3,1013.0956201415901,453.43289181505753
3506,120104173,26,2,4,1821.4932504214687,661.3907777411112
3507,120105503,14,2,3,1102.4774885655079,639.3574524826042
3508,120105503,26,2,4,1780.858734142786,864.436251607563
3509,120106088,14,2,3,1127.5761316299765,670.4452178237715
3510,120106088,26,2,4,1782.6784106708076,904.0358136806103
3511,120106126,14,2,3,1124.4831147112222,662.0245389982124
3512,120106126,26,2,4,1785.310313144798,895.3531297768062
3513,120106340,14,2,3,1108.1692446253064,635.2977300109386
3514,120106340,26,2,4,1788.187950640697,864.2126969702222
3515,120106582,14,2,3,1092.6291590334092,604.7392787463119
3516,120106582,26,2,4,1794.1170949462025,830.3391814352397
3517,120106938,14,2,3,1073.03040754586,560.348261596959
3518,120106938,26,2,4,1805.2648147692234,782.7870136726897
3519,120107180,14,2,3,1053.637827661418,527.1507944793016
3520,120107180,26,2,4,1809.6246229872615,744.6435640139182
3521,120107273,14,2,3,1047.4881436569226,514.4341976926847
3522,120107273,26,2,4,1812.3780325527166,730.7372722321523
3523,120107528,14,2,3,1030.2423365151585,480.1490643167084
3524,120107528,26,2,4,1819.252100236843,692.8905575191959
3525,120107558,14,2,3,1029.5664681455846,475.4834588457113
3526,120107558,26,2,4,1821.5987193903238,688.6527277808424
3527,120107687,14,2,3,1025.8964496391716,456.3822210195104
3528,120107687,26,2,4,1830.4488917368546,670.8083735619389
3529,120107793,14,2,3,1011.3682753588145,445.7003591394912
3530,120107793,26,2,4,1824.8730687315172,654.0372231590053
3531,120107799,14,2,3,1017.8326723029965,441.5681524299114
3532,120107799,26,2,4,1832.91342668613,654.1269821795174
3533,120107921,14,2,3,1003.8284348008649,429.7462374844826
3534,120107921,26,2,4,1828.4959292453318,636.7026539846748
3535,120108129,14,2,3,997.3587586326636,400.29764393425023
3536,120108129,26,2,4,1841.4782590639477,608.753201919395
3537,120108168,14,2,3,995.0601105415724,396.0022267897078
3538,120108168,26,2,4,1842.2296838422742,603.9409336529054
3539,120171951,14,2,3,968.9742138894859,355.0062693275005
3540,120171951,26,2,4,1845.9169846973837,555.7840824688213
3541,164658872,14,2,3,1583.5187326175849,1616.4032676855725
3542,164658872,15,2,2,2034.6943665767806,2008.7697572545148
3543,164658872,26,2,4,1584.0791081131308,1944.578243639108
3544,164659014,14,2,3,1574.5072421165698,1604.8985847270185
3545,164659014,15,2,2,2048.649055947356,2015.451650670758
3546,164659014,26,2,4,1583.507096480861,1929.827915015716
3547,164668179,14,2,3,1568.040717625286,1592.3932913690496
3548,164668179,15,2,2,2060.6010967829325,2024.1923466885914
3549,164668179,26,2,4,1585.6985557610078,1915.7483204996308
3550,164668230,14,2,3,1558.735815392166,1584.3860987073729
3551,164668230,15,2,2,2073.2675745573865,2027.503926135732
3552,164668230,26,2,4,1582.7424121411423,1903.7135903568133
3553,164668318,14,2,3,1556.6302421152852,1565.379114786616
3554,164668318,15,2,2,2083.9615320594903,2044.2179706249271
3555,164668318,26,2,4,1592.59887536005,1886.8365268193074
3556,164668416,14,2,3,1545.780536247029,1549.6188667499941
3557,164668416,26,2,4,1593.087641086767,1867.5242010335971
3558,164668776,14,2,3,1520.6716024993063,1494.4513872506366
3559,164668776,26,2,4,1605.6861195094714,1807.4640972979962
3560,164668861,14,2,3,1514.6425440610012,1484.0824749902856
3561,164668861,26,2,4,1606.9518521657471,1795.417546565179
3562,164668867,14,2,3,1517.4347362422884,1482.0538602497493
3563,164668867,26,2,4,1610.5530082978996,1795.3704674213802
3564,164669555,14,2,3,1460.503661487184,1366.3587072084376
3565,164669555,26,2,4,1633.4853001232204,1667.0556771080821
3566,164669610,14,2,3,1451.7317297275665,1360.4643291299951
3567,164669610,26,2,4,1629.7020300935944,1657.134113172233
3568,164669831,14,2,3,1438.1176591074602,1331.9952575147295
3569,164669831,26,2,4,1635.7024659904619,1625.8217545613868
3570,164670009,14,2,3,1425.5667595254195,1306.4777832371324
3571,164670009,26,2,4,1640.7943810060494,1597.5635819776742
3572,164670250,14,2,3,1408.2815624419986,1268.8112936165571
3573,164670250,26,2,4,1649.370880403043,1556.5790198055113
3574,164670281,14,2,3,1404.7039058872267,1264.5689593334193
3575,164670281,26,2,4,1648.9618744873121,1551.0282241888146
3576,164670320,14,2,3,1408.2468040139977,1255.205379372625
3577,164670320,26,2,4,1657.7126665556113,1545.339378079777
3578,164670595,14,2,3,1384.185594339616,1218.1701890376003
3579,164670595,26,2,4,1660.20340316349,1501.0099234870859
3580,164670832,14,2,3,1374.2688112256008,1178.0397631817036
3581,164670832,26,2,4,1676.5535812885516,1462.2350820713455
3582,164670857,14,2,3,1371.4937106702343,1174.0899615938397
3583,164670857,26,2,4,1676.6452795905793,1457.3913228712393
3584,164670883,14,2,3,1360.9499320233203,1173.7193027389178
3585,164670883,26,2,4,1667.9762931893035,1451.0679524856973
3586,164670885,14,2,3,1366.140813666246,1171.0468039237346
3587,164670885,26,2,4,1674.0027380615056,1451.8249637604645
3588,164670954,14,2,3,1355.4301572879922,1164.0441399297997
3589,164670954,26,2,4,1669.281169827303,1439.937866312592
3590,164671152,14,2,3,1345.9764258554958,1133.8588839692527
3591,164671152,26,2,4,1679.9113348068497,1409.645164005079
3592,164671264,14,2,3,1333.007716114131,1117.7504552411406
3593,164671264,26,2,4,1678.903901662744,1388.973708361638
3594,164671412,14,2,3,1331.9358461567804,1091.1675217321765
3595,164671412,26,2,4,1694.3999785757044,1366.4225886126094
3596,164672692,14,2,3,1232.3387814498853,907.0092015853392
3597,164672692,26,2,4,1724.2096560021803,1158.0790364515788
3598,164673422,14,2,3,1185.5527402739237,802.4641195734977
3599,164673422,26,2,4,1749.5465792853622,1045.4785108365497
3600,164673496,14,2,3,1177.616319087092,791.3800242631742
3601,164673496,26,2,4,1749.7308656270195,1031.888269431499
3602,164673507,14,2,3,1183.9406307083495,786.1495843565882
3603,164673507,26,2,4,1758.3131150407448,1031.0844592016604
3604,164673726,14,2,3,1170.3581078707582,754.4233425159985
3605,164673726,26,2,4,1766.5566848153428,997.2733348379599
3606,164674033,14,2,3,1148.6323331634292,714.6694634075691
3607,164674033,26,2,4,1772.9330288758704,952.3075471821836
3608,164674049,14,2,3,1138.575962992211,716.4993308362617
3609,164674049,26,2,4,1763.3126236991295,948.2476247996913
3610,164674177,14,2,3,1129.4314571043371,696.9044883888032
3611,164674177,26,2,4,1767.7827504410666,926.9666766398087
3612,120106115,14,2,3,1135.3201060919512,658.8319319124183
3613,120106115,26,2,4,1796.4483776210145,898.6986920310509
3614,120106145,14,2,3,1126.0383297600974,658.3778587814031
3615,120106145,26,2,4,1788.893663797559,893.1923791354824
3616,120106217,14,2,3,1121.979488589259,648.7843250781227
3617,120106217,26,2,4,1791.4424812727218,883.0043551091877
3618,120106319,14,2,3,1118.8349602674327,634.3606082996507
3619,120106319,26,2,4,1797.7744281598987,869.3200662644202
3620,120106367,14,2,3,1116.9912068327915,627.85204246716
3621,120106367,26,2,4,1800.2741650455564,862.9104060980227
3622,120106464,14,2,3,1106.5749067867575,618.4155929465193
3623,120106464,26,2,4,1797.3616401060135,849.3491879064634
3624,120106926,14,2,3,1084.0564646958398,556.0520235861587
3625,120106926,26,2,4,1817.255121511995,785.2773035345923
3626,120106960,14,2,3,1077.5042836561006,554.7235570784376
3627,120106960,26,2,4,1812.5516620153273,780.579733746516
3628,120106986,14,2,3,1073.5312484834276,551.4160874005329
3629,120106986,26,2,4,1811.2624776468435,775.6582555278376
3630,120106993,14,2,3,1080.8429844721295,546.4982649793426
3631,120106993,26,2,4,1820.507610464214,775.5922979694857
3632,120107014,14,2,3,1079.4449429893853,543.2589011296203
3633,120107014,26,2,4,1821.3501986312785,772.1392404077358
3634,120107165,14,2,3,1069.249931148641,523.063938650131
3635,120107165,26,2,4,1825.3570580759385,749.8034253346292
3636,120107319,14,2,3,1057.6719794532546,503.9783612118849
3637,120107319,26,2,4,1827.508342986022,727.6365631818071
3638,120107360,14,2,3,1049.7031837690993,499.26641680162874
3639,120107360,26,2,4,1823.7252009439308,719.3713261183956
3640,120107500,14,2,3,1047.918530633229,477.70506250137606
3641,120107500,26,2,4,1835.7029739034158,700.5107701689334
3642,120107520,14,2,3,1046.3098361023842,473.8404307246139
3643,120107520,26,2,4,1836.7622876805221,696.4259088275785
3644,120107536,14,2,3,1038.7340076495448,475.4106002331843
3645,120107536,26,2,4,1829.3818075301442,693.5935802115231
3646,120107590,14,2,3,1039.7955394125224,466.7245069029675
3647,120107590,26,2,4,1835.7127880236308,686.9665968723414
3648,120107659,14,2,3,1030.4106630692017,460.09879314027654
3649,120107659,26,2,4,1831.9341001861578,676.3517484643465
3650,120107786,14,2,3,1028.2168138264794,439.0706081243625
3651,120107786,26,2,4,1843.245497751846,657.7074829870684
3652,120107951,14,2,3,1013.3384288168269,420.61728015415235
3653,120107951,26,2,4,1842.2382641211925,634.2968494387125
3654,164658823,14,2,3,1589.419878978874,1618.1835915168738
3655,164658823,15,2,2,2028.1732599693246,2009.7319064907751
3656,164658823,26,2,4,1587.97552109397,1949.5041150226461
3657,164659018,14,2,3,1580.3641939525232,1601.8016251115207
3658,164659018,15,2,2,2044.3819539083408,2020.9186108541357
3659,164659018,26,2,4,1590.3499501086917,1930.709781374189
3660,164668787,14,2,3,1525.860443002538,1489.819749131937
3661,164668787,26,2,4,1612.9074901845636,1806.6689343697637
3662,164670171,14,2,3,1423.4002839825253,1277.2848023825693
3663,164670171,26,2,4,1656.9192422461083,1572.2482438442405
3664,164670642,14,2,3,1389.2076513922327,1205.740418736574
3665,164670642,26,2,4,1672.097006549101,1493.6297064590497
3666,164670653,14,2,3,1390.7430199753005,1203.4072193208924
3667,164670653,26,2,4,1674.8310010456344,1492.5830357392956
3668,164670724,14,2,3,1384.9535799558205,1191.9005351037868
3669,164670724,26,2,4,1677.0326685598316,1479.777512335031
3670,164670744,14,2,3,1383.7570852274046,1188.3713000560174
3671,164670744,26,2,4,1678.1973554624153,1476.1813189859668
3672,164670854,14,2,3,1374.5175600584548,1173.105665877926
3673,164670854,26,2,4,1679.8048924070285,1458.305554159194
3674,164673612,14,2,3,1183.1636165057507,770.7479151071091
3675,164673612,26,2,4,1767.2233102039093,1017.907728979599
3676,164673646,14,2,3,1180.140599637078,763.7933712329839
3677,164673646,26,2,4,1768.9921927563266,1010.4695165288945
3678,164673749,14,2,3,1172.9967233087896,748.4561828822182
3679,164673749,26,2,4,1772.4926716331117,993.8017618573559
3680,164674331,14,2,3,1150.755809606396,700.9319277101222
3681,164674331,26,2,4,1783.2710202410462,942.1114753808631
3682,164674663,14,2,3,1174.6474054080227,745.2576710875485
3683,164674663,26,2,4,1775.8749970144609,992.0719310754766
3684,164676918,14,2,3,1327.6090505817094,1063.7487646276174
3685,164676918,26,2,4,1707.6788025654014,1341.3252689300327
3686,164677070,14,2,3,1342.2493299621178,1083.2028035333892
3687,164677070,26,2,4,1708.0280435263323,1365.704955488889
3688,164677192,14,2,3,1344.6131984774524,1102.4651539218778
3689,164677192,26,2,4,1698.1296550086058,1382.9552425935995
3690,164677367,14,2,3,1356.5739012671177,1129.4020495168184
3691,164677367,26,2,4,1691.6059660423382,1412.0010556713878
3692,164677407,14,2,3,1365.4078027527364,1133.9348428907365
3693,164677407,26,2,4,1696.2708262504327,1420.7763664628428
3694,164677481,14,2,3,1366.3226170911942,1145.6596239686753
3695,164677481,26,2,4,1689.8093140973733,1430.977103696657
3696,164677483,14,2,3,1370.143294960986,1144.2141203388023
3697,164677483,26,2,4,1693.9286504271065,1431.9625983560877
3698,164677534,14,2,3,1371.7222842961785,1151.8061572316444
3699,164677534,26,2,4,1690.5787177915583,1439.1305901953538
3700,164677851,14,2,3,1394.7796137181854,1202.1723303708884
3701,164677851,26,2,4,1679.0013543742793,1493.8736781836592
3702,164678114,14,2,3,1418.4162784619114,1244.5809181678358
3703,164678114,26,2,4,1672.8424746017222,1542.410153205974
3704,164678133,14,2,3,1418.955870013842,1249.5016203896816
3705,164678133,26,2,4,1670.267800805786,1546.779455738426
3706,164721543,14,2,3,1456.686582727203,1333.001937697206
3707,164721543,26,2,4,1650.7617573673467,1637.3551889037242
3708,164721803,14,2,3,1481.401196334362,1375.6669944485864
3709,164721803,26,2,4,1645.417551640931,1686.805850200218
3710,164722664,14,2,3,1542.4785858603755,1510.2204761060507
3711,164722664,26,2,4,1614.439737678473,1833.1529425642195
3712,164722861,14,2,3,1560.32027116448,1541.9963935876708
3713,164722861,26,2,4,1610.040821805032,1869.7377576113433
3714,164722988,14,2,3,1568.2513923602346,1563.674648040083
3715,164722988,26,2,4,1603.4611935777948,1892.2269149718218
3716,164723071,14,2,3,1577.3935157617661,1579.908764611306
3717,164723071,15,2,2,2057.2115487811216,2039.9181253818922
3718,164723071,26,2,4,1601.2444021756808,1910.9445552120665
3719,267545390,14,2,3,1656.460490219052,1742.6541358328454
3720,267545390,15,2,2,1907.1444216116336,1924.1387331991345
3721,267545409,14,2,3,1652.157587593802,1749.0694596019239
3722,267545409,15,2,2,1908.390417892522,1916.2932491127751
3723,267569927,14,2,3,1662.2741432139367,1755.815222450982
3724,267569927,15,2,2,1895.615363173294,1914.541501670853
3725,267569942,14,2,3,1659.4107386152818,1759.9031808725447
3726,267569942,15,2,2,1896.5257881405582,1909.4889374575469
3727,267570016,14,2,3,1671.3709503448947,1769.3587615096933
3728,267570016,15,2,2,1880.7650271554166,1906.0509562484124
3729,267570225,14,2,3,1683.940083307374,1804.4812945744077
3730,267570225,15,2,2,1852.8781437955286,1879.1571710350395
3731,267570225,26,2,1,583.5049857800349,2044.5912562761882
3732,267570366,14,2,3,1696.680692339605,1825.7648909335487
3733,267570366,15,2,2,1831.0841278515497,1865.1469856685558
3734,267570366,26,2,1,585.7067408599182,2019.5217132503133
3735,267570414,14,2,3,1696.6421671328512,1834.8502873114767
3736,267570414,15,2,2,1827.0376075534282,1856.7356140641514
3737,267570414,26,2,1,591.2792098889443,2012.0700235263153
3738,267570442,14,2,3,1703.566872881779,1837.9923256979987
3739,267570442,15,2,2,1818.9888658076065,1856.9098902238777
3740,267570442,26,2,1,587.3359662372908,2005.3722451398344
3741,267570743,14,2,3,1722.260045470242,1890.0386020139372
3742,267570743,15,2,2,1777.7352968704588,1817.1608370333684
3743,267570743,26,2,1,603.2385666419489,1951.440104761173
3744,267570794,14,2,3,1728.6825067122552,1898.511939497197
3745,267570794,15,2,2,1767.7958926445503,1812.1971790472876
3746,267570794,26,2,1,602.9658796657811,1940.6444670675858
3747,267570838,14,2,3,1734.591651563178,1905.767325272557
3748,267570838,15,2,2,1758.8971983583165,1808.130534146032
3749,267570838,26,2,1,602.38461512533,1931.1541426311428
3750,267570908,14,2,3,1735.1190419680338,1916.3499792749772
3751,267570908,15,2,2,1753.6536058386143,1798.6009164692425
3752,267570908,26,2,1,608.3832176651616,1922.136591173714
3753,267570988,14,2,3,1743.083740750984,1926.0005140694682
3754,267570988,15,2,2,1741.725713135688,1793.2423879075643
3755,267570988,26,2,1,607.5196916825408,1909.4469757800307
3756,120250784,14,2,3,998.9621853332133,349.912752144634
3757,120250784,26,2,4,1874.4448674165405,567.7790066864294
3758,120250877,14,2,3,997.4958715497347,364.3896936222913
3759,120250877,26,2,4,1864.1139309298771,579.0124012843971
3760,120251311,14,2,3,1024.397571142412,415.3549644467519
3761,120251311,26,2,4,1854.8790302144932,635.9418228709992
3762,120251336,14,2,3,1030.0659792586753,416.37659455695996
3763,120251336,26,2,4,1859.0304687385315,639.8737260428031
3764,120251392,14,2,3,1029.3756659441683,425.55208164832527
3765,120251392,26,2,4,1852.69459152549,647.1167012029237
3766,120251727,14,2,3,1058.9864010800047,466.7881893558863
3767,120251727,26,2,4,1851.8928661610516,697.4953264285106
3768,120251796,14,2,3,1065.1821185920849,476.8058074458617
3769,120251796,26,2,4,1850.8589498850604,709.1965113606534
3770,120251894,14,2,3,1069.0820417721038,489.26338103840993
3771,120251894,26,2,4,1846.3572832262648,721.6691049331534
3772,120251895,14,2,3,1067.0812176130871,490.25303626986334
3773,120251895,26,2,4,1844.0458464866892,721.3959391450519
3774,120252095,14,2,3,1071.3884202964152,518.3560589325732
3775,120252095,26,2,4,1830.1066073216239,747.0700474985697
3776,120252540,14,2,3,1111.5427542150153,575.9714627224645
3777,120252540,26,2,4,1828.043969616206,816.902905605417
3778,120252702,14,2,3,1112.604721271528,601.6511854596961
3779,120252702,26,2,4,1812.9091501683897,838.7789748535732
3780,120252813,14,2,3,1126.39092278232,611.6569439812345
3781,120252813,26,2,4,1818.3180470374677,854.6731593549517
3782,120252887,14,2,3,1124.5572313618406,624.4480482019836
3783,120252887,26,2,4,1808.78801648229,864.2639219639898
3784,120253089,14,2,3,1140.2707566166396,648.7923043168996
3785,120253089,26,2,4,1806.8883779183848,893.1174598982548
3786,120253204,14,2,3,1152.190840332049,661.472570124411
3787,120253204,26,2,4,1809.060742974121,910.2194395513106
3788,120253218,14,2,3,1145.6314517088754,665.6241225527192
3789,120253218,26,2,4,1800.92828341854,910.029209484949
3790,164674238,14,2,3,1150.801718477761,677.1132684984613
3791,164674238,26,2,4,1798.1394986815533,922.4096970307733
3792,164674502,14,2,3,1173.6828126216528,718.2556706366012
3793,164674502,26,2,4,1791.8580624481397,969.1782386951869
3794,164674625,14,2,3,1185.697881358753,732.1240219878238
3795,164674625,26,2,4,1793.3832510524853,987.3415439920117
3796,164674932,14,2,3,1209.2280223198388,777.8694564406658
3797,164674932,26,2,4,1784.8201437284586,1038.3279999937781
3798,164674958,14,2,3,1204.9587052081004,784.6071411090448
3799,164674958,26,2,4,1777.0219967066914,1041.5244717801193
3800,164675083,14,2,3,1208.6453766006005,803.8279117220301
3801,164675083,26,2,4,1768.1945920567573,1059.4899075071353
3802,164675101,14,2,3,1219.6160653892491,801.2502112796174
3803,164675101,26,2,4,1779.068822347835,1063.4831043952618
3804,164675114,14,2,3,1211.8272809174364,807.017861903899
3805,164675114,26,2,4,1768.9015879541942,1063.906446474077
3806,164676681,14,2,3,1316.71054130623,1025.5543685821299
3807,164676681,26,2,4,1722.0810621557443,1303.5962264891405
3808,164676683,14,2,3,1323.8538739819019,1022.5743828733717
3809,164676683,26,2,4,1729.9624458999722,1305.1793768449036
3810,164676721,14,2,3,1323.6707311445064,1029.6662444953758
3811,164676721,26,2,4,1725.420303906176,1310.9362112913134
3812,164676790,14,2,3,1330.4123182590365,1036.7033895466413
3813,164676790,26,2,4,1726.7668151626463,1320.5721329824153
3814,164676851,14,2,3,1330.4589969956992,1050.2298962075674
3815,164676851,26,2,4,1718.4415690518379,1331.7749409566563
3816,164677014,14,2,3,1339.3044488659161,1075.7075249271422
3817,164677014,26,2,4,1710.1703205513338,1357.841420153499
3818,164677062,14,2,3,1352.257409244817,1077.4609431856272
3819,164677062,26,2,4,1720.0359597156241,1366.6499131190906
3820,164677162,14,2,3,1358.4672405459255,1091.3605876429883
